age,income,loan_amount,loan_term,credit_score,num_credit_lines,num_delinquencies,employment_years,debt_to_income,home_ownership,loan_purpose,num_inquiries,savings_balance,months_last_delinq,default
43,79732,38678,36,670,2,0,6.8,0.161,MORTGAGE,PERSONAL,2,5367.0,,0
51,67582,21601,36,588,11,2,0.8,0.309,OWN,HOME_IMPROVEMENT,1,,21.0,0
50,80112,15551,60,741,14,1,1.3,0.251,OWN,DEBT_CONSOLIDATION,0,14049.0,52.0,0
62,23789,6883,36,848,4,1,2.8,0.299,RENT,AUTO,1,618.0,4.0,0
55,69756,6302,60,675,11,3,0.4,0.164,RENT,PERSONAL,0,,47.0,1
27,94029,20317,60,636,9,0,1.2,0.321,MORTGAGE,DEBT_CONSOLIDATION,1,2724.0,,0
36,55052,11614,36,562,7,3,0.8,0.333,MORTGAGE,MEDICAL,1,706.0,71.0,0
46,29996,15908,36,671,6,3,15.1,0.394,MORTGAGE,DEBT_CONSOLIDATION,0,496.0,35.0,0
68,85123,26492,36,765,1,0,1.1,0.203,MORTGAGE,PERSONAL,1,2736.0,,0
69,52489,4632,12,805,5,0,9.9,0.299,MORTGAGE,PERSONAL,2,2065.0,,1
22,17950,35523,24,758,11,2,0.6,0.444,MORTGAGE,MEDICAL,1,,10.0,0
21,28632,26333,48,711,12,0,10.2,0.182,RENT,DEBT_CONSOLIDATION,2,3703.0,,0
68,35747,3171,36,674,13,2,4.6,0.515,RENT,PERSONAL,1,8003.0,65.0,0
32,120993,69367,24,550,4,0,9.5,0.107,OWN,HOME_IMPROVEMENT,3,4143.0,,0
25,108892,16730,24,631,5,1,10.1,0.396,MORTGAGE,DEBT_CONSOLIDATION,1,35107.0,28.0,0
57,108682,9557,60,621,11,1,4.5,0.192,OWN,MEDICAL,0,4692.0,58.0,1
52,56354,19213,36,632,9,0,12.5,0.192,MORTGAGE,AUTO,3,27192.0,,0
29,84809,6740,60,578,12,0,4.4,0.299,RENT,AUTO,0,14258.0,,0
61,24724,19581,36,704,3,0,6.2,0.468,RENT,AUTO,0,16135.0,,0
55,49221,7666,36,616,4,0,2.7,0.166,OWN,PERSONAL,1,485.0,,0
39,64278,54954,12,609,8,2,12.3,0.283,MORTGAGE,PERSONAL,3,4681.0,50.0,0
68,25721,13934,36,579,3,0,8.7,0.356,MORTGAGE,HOME_IMPROVEMENT,0,5950.0,,0
36,55600,21055,36,659,13,2,0.9,0.328,MORTGAGE,PERSONAL,0,2495.0,62.0,1
23,134859,7706,24,767,3,0,4.3,0.295,MORTGAGE,PERSONAL,0,4475.0,,0
40,68546,23660,36,639,13,1,11.4,0.125,OWN,PERSONAL,0,972.0,55.0,0
44,85010,13243,36,663,9,3,7.9,0.061,MORTGAGE,PERSONAL,3,,38.0,0
53,11255,4973,48,804,5,0,,0.31,OWN,PERSONAL,5,3699.0,,0
44,124839,11303,48,742,10,3,1.3,0.355,MORTGAGE,MEDICAL,0,6183.0,15.0,0
31,43841,51626,36,689,1,1,2.3,0.209,MORTGAGE,AUTO,0,1299.0,21.0,0
69,30909,24374,36,686,7,0,3.5,0.144,OWN,DEBT_CONSOLIDATION,3,28079.0,,0
28,44144,10247,60,588,7,3,,0.394,MORTGAGE,HOME_IMPROVEMENT,0,10665.0,51.0,0
56,20110,3610,60,580,6,0,2.5,0.261,OWN,PERSONAL,0,14168.0,,0
58,91928,7460,60,652,6,0,3.9,0.432,MORTGAGE,DEBT_CONSOLIDATION,0,,,0
60,40085,4991,36,654,3,1,1.1,0.231,RENT,MEDICAL,0,2765.0,32.0,0
40,31471,3672,48,567,3,2,1.5,0.356,MORTGAGE,DEBT_CONSOLIDATION,0,7907.0,12.0,0
55,44319,23154,36,699,10,2,0.7,0.073,MORTGAGE,PERSONAL,0,7181.0,54.0,0
68,95876,13956,12,616,11,0,6.2,0.479,MORTGAGE,MEDICAL,2,1763.0,,0
45,53044,46938,48,735,9,4,2.2,0.083,OWN,PERSONAL,2,6007.0,9.0,0
55,21040,6645,48,635,1,1,1.2,0.286,MORTGAGE,PERSONAL,1,1298.0,19.0,0
45,64795,13338,24,627,7,4,3.5,0.627,RENT,MEDICAL,3,3522.0,30.0,1
49,28074,5035,12,560,13,0,0.4,0.265,OWN,AUTO,3,445.0,,0
38,13445,8810,48,569,12,1,12.8,0.382,RENT,MEDICAL,0,1310.0,45.0,0
66,120283,11436,12,752,11,3,1.7,0.027,RENT,PERSONAL,1,337.0,23.0,0
38,64495,10278,12,662,10,0,10.9,0.143,RENT,PERSONAL,3,26120.0,,0
22,46772,13870,36,673,7,4,3.4,0.329,OWN,AUTO,3,8643.0,67.0,0
55,39840,26374,24,776,8,0,9.5,0.069,MORTGAGE,DEBT_CONSOLIDATION,0,1981.0,,0
36,113351,24502,60,528,6,0,1.4,0.431,MORTGAGE,AUTO,1,1369.0,,0
61,312479,7797,36,697,8,3,1.0,0.373,OWN,MEDICAL,1,16290.0,2.0,0
56,64169,13079,36,505,1,4,9.5,0.027,MORTGAGE,PERSONAL,2,36767.0,48.0,0
53,26429,23292,60,602,1,0,1.2,0.329,RENT,DEBT_CONSOLIDATION,0,10142.0,,0
24,44682,27585,36,542,9,0,6.9,0.139,RENT,DEBT_CONSOLIDATION,0,20474.0,,1
53,63471,8410,36,712,12,2,2.1,0.331,MORTGAGE,DEBT_CONSOLIDATION,2,3597.0,53.0,0
34,11971,21932,48,479,4,3,6.9,0.213,MORTGAGE,HOME_IMPROVEMENT,1,244.0,59.0,0
41,59916,16845,36,620,3,1,11.9,0.085,MORTGAGE,HOME_IMPROVEMENT,0,,68.0,0
68,63695,6335,36,541,6,1,20.0,0.122,OWN,MEDICAL,5,4305.0,63.0,0
40,108641,23391,48,567,10,2,2.2,0.143,MORTGAGE,MEDICAL,0,14506.0,36.0,1
28,102056,14855,48,580,12,0,2.3,0.323,RENT,HOME_IMPROVEMENT,0,2211.0,,1
27,52402,3948,48,752,13,5,19.9,0.585,RENT,AUTO,3,813.0,6.0,1
23,121635,10876,60,611,12,0,9.9,0.533,RENT,PERSONAL,0,358.0,,0
37,166276,13738,48,786,9,1,0.2,0.364,MORTGAGE,DEBT_CONSOLIDATION,0,8587.0,33.0,0
53,49850,8742,48,804,10,0,,0.109,MORTGAGE,MEDICAL,2,2469.0,,0
68,63001,31564,60,819,11,0,1.0,0.02,RENT,DEBT_CONSOLIDATION,0,862.0,,0
32,16977,32375,12,635,4,1,25.6,0.322,RENT,AUTO,0,8170.0,54.0,0
42,20525,10222,36,657,9,5,0.7,0.103,RENT,PERSONAL,0,10232.0,61.0,0
42,29646,9466,48,672,5,1,4.1,0.463,MORTGAGE,PERSONAL,0,2804.0,13.0,0
66,37565,12187,36,608,13,2,5.5,0.156,RENT,AUTO,3,13463.0,42.0,1
50,25395,11614,24,676,7,0,13.8,0.131,MORTGAGE,HOME_IMPROVEMENT,4,8491.0,,0
58,47973,8824,36,560,3,2,9.4,0.291,RENT,AUTO,0,3030.0,65.0,0
58,38245,996,36,480,3,0,1.4,0.169,RENT,PERSONAL,0,2750.0,,1
65,93203,45632,36,700,12,0,4.3,0.539,MORTGAGE,MEDICAL,0,2355.0,,0
28,36869,13364,48,610,3,0,15.3,0.254,RENT,PERSONAL,1,3641.0,,0
47,12431,11792,60,556,8,1,6.7,0.262,MORTGAGE,HOME_IMPROVEMENT,3,,10.0,0
47,52863,16775,48,567,14,5,5.8,0.38,RENT,AUTO,3,17035.0,9.0,0
54,48605,12632,48,768,6,1,7.0,0.301,MORTGAGE,PERSONAL,0,,46.0,0
41,29225,9885,36,679,9,0,1.9,0.38,RENT,AUTO,0,38833.0,,0
50,51896,6608,36,510,9,0,6.5,0.485,OWN,AUTO,0,16074.0,,0
53,25715,3688,36,539,8,1,1.3,0.145,OWN,PERSONAL,3,2984.0,33.0,0
48,59749,5177,36,615,1,0,2.8,0.38,RENT,AUTO,1,7658.0,,0
67,237935,6114,24,680,6,0,11.0,0.309,MORTGAGE,HOME_IMPROVEMENT,1,21357.0,,1
53,16591,21071,36,572,4,1,0.1,0.125,RENT,DEBT_CONSOLIDATION,5,4086.0,66.0,1
25,35963,22186,48,625,4,4,2.7,0.182,RENT,PERSONAL,4,2780.0,16.0,1
68,32666,7207,36,649,3,0,1.6,0.347,MORTGAGE,AUTO,1,38957.0,,1
39,37799,2070,60,651,12,0,1.1,0.57,RENT,DEBT_CONSOLIDATION,0,7424.0,,0
24,90396,13445,36,436,9,2,9.1,0.433,OWN,AUTO,0,14180.0,35.0,0
55,67894,9946,24,658,2,2,6.0,0.119,MORTGAGE,PERSONAL,0,1443.0,1.0,0
69,81574,9775,36,492,1,3,0.6,0.322,MORTGAGE,DEBT_CONSOLIDATION,2,11881.0,43.0,1
37,49926,26086,48,615,14,0,3.4,0.14,RENT,PERSONAL,1,2847.0,,0
64,22175,14721,36,597,10,0,3.1,0.286,RENT,DEBT_CONSOLIDATION,1,3467.0,,0
48,25114,6745,12,548,3,5,0.8,0.285,MORTGAGE,DEBT_CONSOLIDATION,0,1040.0,16.0,0
50,76708,5742,36,711,13,0,8.0,0.292,RENT,AUTO,3,2718.0,,0
49,54312,11116,60,544,4,1,2.3,0.168,MORTGAGE,DEBT_CONSOLIDATION,1,574.0,63.0,0
66,104415,7083,36,595,4,0,,0.09,MORTGAGE,HOME_IMPROVEMENT,0,15868.0,,0
26,58452,12700,60,714,6,1,1.1,0.57,RENT,PERSONAL,2,1791.0,56.0,1
55,24105,27400,48,593,1,2,1.9,0.483,MORTGAGE,MEDICAL,6,5690.0,52.0,0
61,35841,5086,24,575,1,0,0.5,0.299,RENT,PERSONAL,1,808.0,,0
57,68795,14206,48,617,2,2,0.8,0.282,MORTGAGE,DEBT_CONSOLIDATION,0,6873.0,64.0,0
44,75072,25350,36,685,4,0,10.7,0.312,OWN,MEDICAL,0,136.0,,0
49,81885,12578,24,762,7,5,0.6,0.478,MORTGAGE,HOME_IMPROVEMENT,0,1125.0,67.0,0
69,26131,22139,48,560,6,0,0.5,0.236,MORTGAGE,HOME_IMPROVEMENT,3,21196.0,,0
66,23846,10926,48,567,11,0,14.1,0.237,MORTGAGE,DEBT_CONSOLIDATION,2,1543.0,,0
51,43744,15057,24,616,9,0,5.2,0.246,OWN,MEDICAL,1,2781.0,,0
55,116313,18189,60,659,7,2,0.5,0.198,MORTGAGE,PERSONAL,2,218.0,30.0,0
53,32328,8952,48,574,12,2,17.8,0.225,RENT,MEDICAL,7,21151.0,44.0,0
41,64407,53824,60,698,5,0,0.8,0.453,MORTGAGE,DEBT_CONSOLIDATION,1,,,0
52,64411,20016,36,562,6,1,7.3,0.035,RENT,PERSONAL,2,20253.0,9.0,0
43,77378,33259,60,478,10,2,0.2,0.31,MORTGAGE,DEBT_CONSOLIDATION,1,1490.0,48.0,1
53,133074,28275,36,685,9,2,4.9,0.207,MORTGAGE,PERSONAL,1,531.0,56.0,0
23,125134,16799,12,695,1,1,,0.266,MORTGAGE,AUTO,3,22847.0,68.0,0
38,34312,35244,48,728,11,2,1.2,0.111,RENT,DEBT_CONSOLIDATION,1,6079.0,6.0,0
45,13923,15238,48,470,9,1,5.2,0.27,MORTGAGE,DEBT_CONSOLIDATION,0,4171.0,65.0,0
62,32627,8016,36,583,6,0,4.8,0.37,MORTGAGE,PERSONAL,1,1664.0,,0
51,51298,13499,36,618,12,0,8.0,0.149,MORTGAGE,DEBT_CONSOLIDATION,3,17201.0,,0
23,39459,6606,12,789,4,5,10.4,0.067,MORTGAGE,HOME_IMPROVEMENT,5,332.0,30.0,0
60,159650,3068,36,626,12,0,,0.422,RENT,DEBT_CONSOLIDATION,2,10326.0,,0
66,49576,7356,36,525,5,0,3.4,0.138,RENT,AUTO,1,770.0,,0
44,72564,14059,36,665,13,4,4.9,0.292,MORTGAGE,DEBT_CONSOLIDATION,0,6616.0,2.0,0
52,55845,28095,36,751,1,0,6.5,0.346,OWN,AUTO,1,48534.0,,0
67,39816,7340,60,733,7,2,2.2,0.255,MORTGAGE,PERSONAL,1,3456.0,22.0,0
42,15446,27095,36,687,13,2,3.5,0.173,RENT,DEBT_CONSOLIDATION,0,3254.0,13.0,1
43,46762,5725,48,662,13,5,4.4,0.275,OWN,DEBT_CONSOLIDATION,0,1863.0,43.0,0
22,345514,7019,60,447,8,0,22.3,0.34,RENT,MEDICAL,2,,,0
47,23233,36843,36,642,11,0,4.4,0.458,RENT,PERSONAL,2,2047.0,,0
62,16499,13813,12,655,5,3,1.3,0.205,OWN,DEBT_CONSOLIDATION,2,3747.0,35.0,0
22,156660,11831,12,626,2,0,4.4,0.274,MORTGAGE,DEBT_CONSOLIDATION,5,2510.0,,0
46,76516,15752,48,700,8,1,8.6,0.339,MORTGAGE,DEBT_CONSOLIDATION,1,2923.0,28.0,0
37,54855,5742,24,625,10,1,9.7,0.193,OWN,PERSONAL,0,1753.0,57.0,1
60,111035,10598,36,608,7,0,8.1,0.27,MORTGAGE,PERSONAL,3,3091.0,,0
53,29765,13385,24,728,10,4,11.0,0.355,MORTGAGE,AUTO,1,3462.0,43.0,0
29,45984,31633,24,604,9,1,2.0,0.188,RENT,AUTO,0,31605.0,60.0,0
63,86950,4149,36,645,4,0,,0.195,RENT,HOME_IMPROVEMENT,1,28853.0,,0
68,173896,45894,60,716,11,0,7.6,0.313,RENT,DEBT_CONSOLIDATION,0,5568.0,,0
59,24316,12243,36,554,9,0,1.5,0.119,MORTGAGE,AUTO,1,2043.0,,0
49,105709,6140,60,544,4,0,2.3,0.238,OWN,PERSONAL,2,5720.0,,0
62,61642,5409,60,755,3,2,8.9,0.144,MORTGAGE,MEDICAL,7,1257.0,30.0,1
46,54059,16175,24,589,11,0,7.4,0.148,RENT,AUTO,2,1772.0,,0
55,48794,5203,36,698,3,0,17.7,0.229,MORTGAGE,DEBT_CONSOLIDATION,0,3915.0,,0
45,21359,9026,48,489,10,3,27.6,0.14,MORTGAGE,HOME_IMPROVEMENT,0,1537.0,53.0,0
44,87365,11216,60,427,2,1,1.4,0.173,MORTGAGE,DEBT_CONSOLIDATION,1,1577.0,25.0,1
33,30658,29750,36,670,10,0,11.5,0.371,MORTGAGE,PERSONAL,0,1988.0,,0
27,25647,27253,60,629,3,4,0.5,0.156,OWN,PERSONAL,1,71086.0,31.0,1
56,83389,8518,12,671,14,0,6.2,0.582,OWN,PERSONAL,2,4560.0,,0
65,78706,11512,24,799,8,3,1.2,0.32,MORTGAGE,DEBT_CONSOLIDATION,1,384.0,2.0,0
40,51400,4373,36,534,11,2,1.8,0.426,MORTGAGE,AUTO,3,4693.0,4.0,0
21,93688,3206,36,643,8,2,14.6,0.295,MORTGAGE,DEBT_CONSOLIDATION,1,6596.0,38.0,0
28,115331,5651,24,765,2,2,1.5,0.388,MORTGAGE,DEBT_CONSOLIDATION,1,3366.0,33.0,1
66,107466,29324,36,547,11,1,,0.444,MORTGAGE,HOME_IMPROVEMENT,0,8042.0,18.0,0
36,35705,23065,12,590,2,2,1.0,0.363,OWN,PERSONAL,3,1736.0,32.0,0
34,90081,17473,36,489,2,2,0.5,0.205,RENT,PERSONAL,4,3015.0,33.0,0
32,55658,4816,60,830,10,0,2.1,0.42,MORTGAGE,HOME_IMPROVEMENT,6,3248.0,,0
43,138074,8118,60,452,7,0,4.9,0.418,RENT,PERSONAL,6,1489.0,,0
35,45513,7328,48,707,6,3,1.4,0.388,MORTGAGE,DEBT_CONSOLIDATION,6,1060.0,63.0,1
48,39581,11894,36,527,12,1,1.8,0.071,OWN,DEBT_CONSOLIDATION,2,4026.0,47.0,0
54,33919,11381,36,550,11,3,6.2,0.17,OWN,PERSONAL,1,4906.0,66.0,1
22,54917,6625,24,730,1,1,0.5,0.27,RENT,DEBT_CONSOLIDATION,0,95.0,13.0,0
52,64863,17059,36,576,2,1,3.0,0.296,MORTGAGE,DEBT_CONSOLIDATION,2,1863.0,52.0,0
43,65616,15682,24,695,14,0,14.2,0.394,MORTGAGE,DEBT_CONSOLIDATION,2,2517.0,,0
42,60446,8021,48,757,1,0,2.5,0.315,MORTGAGE,HOME_IMPROVEMENT,3,4611.0,,0
45,73322,16531,60,657,12,1,2.8,0.369,OWN,AUTO,1,10584.0,61.0,0
42,42893,29349,36,715,11,1,6.7,0.155,MORTGAGE,AUTO,4,2427.0,3.0,0
42,29042,36303,48,646,7,1,7.5,0.303,MORTGAGE,AUTO,2,7750.0,68.0,0
69,27560,18835,24,650,6,1,7.3,0.19,RENT,DEBT_CONSOLIDATION,0,608.0,59.0,0
62,87995,18451,36,586,2,1,30.8,0.394,OWN,MEDICAL,0,20812.0,54.0,0
26,65003,11293,48,803,2,2,0.4,0.233,RENT,PERSONAL,3,,69.0,1
35,16099,27469,36,703,2,0,20.2,0.121,MORTGAGE,AUTO,1,514.0,,0
63,94660,6315,24,684,8,1,15.0,0.419,OWN,MEDICAL,0,7899.0,68.0,0
57,151488,25329,60,705,14,0,9.6,0.352,RENT,PERSONAL,1,2579.0,,0
53,31903,10924,48,582,7,0,3.0,0.227,RENT,DEBT_CONSOLIDATION,0,39627.0,,0
28,59976,37936,60,719,1,0,10.2,0.306,MORTGAGE,PERSONAL,4,29011.0,,0
64,36898,20166,48,772,4,0,1.2,0.267,MORTGAGE,DEBT_CONSOLIDATION,0,11550.0,,0
64,71467,12740,60,522,11,0,,0.323,RENT,DEBT_CONSOLIDATION,1,86.0,,0
25,24353,11321,24,686,4,0,1.0,0.321,RENT,DEBT_CONSOLIDATION,1,2710.0,,0
59,46964,19301,12,645,7,0,8.4,0.306,RENT,PERSONAL,4,18959.0,,0
24,88326,18657,36,595,2,5,4.8,0.207,RENT,DEBT_CONSOLIDATION,3,10860.0,54.0,0
26,102891,10109,24,547,4,0,0.5,0.199,MORTGAGE,AUTO,0,1098.0,,0
65,63316,14247,36,729,1,2,11.3,0.27,RENT,DEBT_CONSOLIDATION,3,3179.0,58.0,0
52,39998,25021,36,657,13,1,4.3,0.168,MORTGAGE,PERSONAL,2,7884.0,62.0,1
50,18853,5144,36,622,13,0,5.3,0.102,OWN,DEBT_CONSOLIDATION,0,459.0,,0
67,31116,22206,24,686,11,0,1.7,0.314,RENT,AUTO,2,,,0
55,36991,19242,60,629,11,0,10.3,0.239,OWN,PERSONAL,3,86504.0,,1
60,32253,30658,12,580,4,2,3.9,0.408,MORTGAGE,DEBT_CONSOLIDATION,2,2440.0,57.0,0
36,50804,8095,36,650,11,0,2.7,0.193,MORTGAGE,PERSONAL,7,304.0,,0
33,39929,13413,48,637,14,0,3.8,0.412,RENT,DEBT_CONSOLIDATION,1,1480.0,,0
62,54354,15422,48,489,1,0,6.1,0.199,MORTGAGE,AUTO,2,5556.0,,0
50,100869,22408,36,586,2,1,5.9,0.434,MORTGAGE,HOME_IMPROVEMENT,0,10238.0,20.0,0
39,38412,18041,12,532,2,1,2.2,0.142,OWN,DEBT_CONSOLIDATION,3,1546.0,42.0,1
37,21381,5610,36,499,12,0,2.4,0.402,MORTGAGE,PERSONAL,2,768.0,,1
39,32176,16379,12,679,10,0,4.1,0.207,RENT,DEBT_CONSOLIDATION,1,11299.0,,0
48,69574,54337,24,583,12,0,,0.165,MORTGAGE,PERSONAL,2,1066.0,,0
46,73627,20501,48,728,3,0,6.8,0.158,MORTGAGE,PERSONAL,1,2620.0,,0
57,62546,42051,36,484,8,0,2.5,0.188,MORTGAGE,AUTO,2,8715.0,,0
46,106985,27726,36,614,11,1,2.1,0.116,MORTGAGE,AUTO,1,1936.0,51.0,0
43,43835,34672,36,587,6,1,3.7,0.182,MORTGAGE,PERSONAL,1,49428.0,68.0,0
29,167930,16597,60,505,6,2,10.2,0.111,OWN,HOME_IMPROVEMENT,0,1202.0,56.0,0
32,80090,19250,60,640,9,1,0.0,0.223,MORTGAGE,AUTO,1,2257.0,42.0,0
21,10785,15976,36,513,8,0,6.2,0.349,MORTGAGE,AUTO,1,2178.0,,0
21,144408,13400,24,658,2,0,,0.138,RENT,AUTO,2,1591.0,,0
67,30940,22461,36,701,6,0,1.2,0.1,MORTGAGE,MEDICAL,1,14917.0,,0
54,26358,9277,24,662,1,2,0.1,0.497,MORTGAGE,MEDICAL,0,2315.0,35.0,0
52,67122,49999,36,673,13,0,11.3,0.455,OWN,DEBT_CONSOLIDATION,0,148950.0,,0
68,17276,6977,36,727,14,4,12.2,0.145,MORTGAGE,DEBT_CONSOLIDATION,2,4154.0,13.0,0
45,32297,23576,36,637,9,1,0.3,0.495,RENT,HOME_IMPROVEMENT,2,4842.0,22.0,0
60,124774,35069,36,569,4,0,3.7,0.446,MORTGAGE,MEDICAL,0,475.0,,0
65,68441,11806,24,588,4,1,0.8,0.462,OWN,DEBT_CONSOLIDATION,1,1716.0,36.0,0
21,79805,6130,36,590,9,0,7.1,0.487,RENT,PERSONAL,0,8860.0,,0
36,33053,29998,36,551,3,0,5.5,0.27,MORTGAGE,AUTO,0,7396.0,,0
59,19477,15404,36,706,5,0,1.8,0.451,MORTGAGE,MEDICAL,0,916.0,,0
25,74914,23608,48,684,1,0,0.6,0.159,MORTGAGE,PERSONAL,0,2000.0,,0
42,85661,12374,36,498,6,2,8.9,0.368,MORTGAGE,HOME_IMPROVEMENT,0,56.0,20.0,0
49,83366,44907,36,569,3,2,5.6,0.261,OWN,DEBT_CONSOLIDATION,1,1302.0,58.0,1
23,55572,3035,36,547,1,0,0.0,0.196,RENT,MEDICAL,1,34418.0,,0
32,27440,17384,24,666,10,0,4.9,0.319,MORTGAGE,MEDICAL,2,4931.0,,1
46,211644,34174,12,731,6,0,8.3,0.621,RENT,AUTO,2,15664.0,,0
36,65374,14382,36,678,14,2,4.5,0.389,RENT,MEDICAL,0,408.0,20.0,0
57,44164,16509,24,580,12,0,2.8,0.143,MORTGAGE,DEBT_CONSOLIDATION,1,4124.0,,0
42,44282,9860,48,612,10,0,4.4,0.139,RENT,PERSONAL,1,3127.0,,0
49,53624,13555,48,521,2,0,4.8,0.111,RENT,DEBT_CONSOLIDATION,4,1622.0,,0
34,93131,4145,60,528,8,0,5.1,0.456,MORTGAGE,AUTO,6,2698.0,,0
48,54928,8080,60,711,14,2,17.1,0.362,MORTGAGE,DEBT_CONSOLIDATION,3,1835.0,46.0,1
25,82052,7702,12,762,13,2,1.0,0.184,RENT,DEBT_CONSOLIDATION,1,800.0,48.0,0
67,53682,21341,60,579,11,1,4.9,0.275,OWN,AUTO,4,4337.0,20.0,0
69,45825,8956,48,644,12,1,1.0,0.139,MORTGAGE,PERSONAL,0,11343.0,69.0,0
50,72024,9139,36,701,2,1,1.2,0.297,MORTGAGE,MEDICAL,2,1318.0,34.0,0
66,70402,10254,12,498,4,0,5.5,0.11,RENT,PERSONAL,1,1399.0,,0
25,44277,7911,60,550,14,0,12.4,0.299,RENT,DEBT_CONSOLIDATION,0,10383.0,,0
32,31272,16128,24,809,3,0,0.9,0.639,MORTGAGE,PERSONAL,0,3879.0,,0
36,60177,17402,48,558,9,2,16.4,0.185,MORTGAGE,MEDICAL,1,2314.0,11.0,0
46,51380,23802,12,609,2,3,1.9,0.12,MORTGAGE,PERSONAL,0,,8.0,1
46,35139,21098,36,588,3,0,2.5,0.35,RENT,AUTO,0,53107.0,,0
68,29571,19672,36,470,7,0,0.8,0.447,OWN,DEBT_CONSOLIDATION,0,16230.0,,0
41,62711,10612,24,647,4,0,4.8,0.471,MORTGAGE,HOME_IMPROVEMENT,2,34235.0,,0
59,68190,10146,24,637,6,2,4.5,0.065,MORTGAGE,MEDICAL,0,9476.0,59.0,0
56,39497,7260,36,655,3,2,2.9,0.47,RENT,DEBT_CONSOLIDATION,2,,63.0,0
53,34615,7169,24,632,1,0,3.2,0.096,MORTGAGE,PERSONAL,3,2050.0,,0
50,29788,15306,36,600,11,1,4.9,0.515,OWN,DEBT_CONSOLIDATION,1,1362.0,26.0,0
57,61658,8074,36,596,6,2,4.4,0.376,RENT,PERSONAL,0,8181.0,51.0,0
43,30261,37340,48,597,4,0,2.3,0.116,OWN,DEBT_CONSOLIDATION,0,2453.0,,0
30,188091,13014,48,555,2,0,10.8,0.213,MORTGAGE,PERSONAL,1,1232.0,,1
25,38324,38215,12,569,7,1,5.5,0.284,MORTGAGE,MEDICAL,3,3141.0,22.0,1
56,11440,19935,36,557,10,0,1.1,0.317,OWN,DEBT_CONSOLIDATION,0,590.0,,0
54,48141,7754,24,688,13,0,1.9,0.151,OWN,HOME_IMPROVEMENT,2,13513.0,,0
51,46919,12792,60,666,12,0,7.8,0.167,OWN,DEBT_CONSOLIDATION,1,1037.0,,0
30,95514,4141,60,642,13,1,0.6,0.366,MORTGAGE,HOME_IMPROVEMENT,4,11923.0,41.0,0
39,58272,15265,36,805,5,2,6.9,0.175,MORTGAGE,HOME_IMPROVEMENT,1,6672.0,39.0,0
52,29724,8266,12,561,6,1,2.2,0.071,OWN,PERSONAL,2,7699.0,33.0,0
21,41281,6128,60,735,6,0,4.0,0.376,MORTGAGE,DEBT_CONSOLIDATION,2,821.0,,0
25,59662,38774,60,617,14,0,1.6,0.289,MORTGAGE,DEBT_CONSOLIDATION,0,3969.0,,0
65,13375,27485,60,653,9,1,21.5,0.54,RENT,PERSONAL,0,1855.0,53.0,0
24,109445,26960,48,697,12,0,11.8,0.406,MORTGAGE,MEDICAL,0,373.0,,0
36,29771,23097,36,599,2,1,13.2,0.219,MORTGAGE,DEBT_CONSOLIDATION,2,23550.0,66.0,0
44,114717,5628,24,550,12,0,1.0,0.189,MORTGAGE,PERSONAL,1,3217.0,,0
36,62037,10094,36,564,6,2,9.2,0.221,RENT,PERSONAL,0,2027.0,71.0,0
22,71522,10534,36,460,9,3,3.8,0.247,OWN,DEBT_CONSOLIDATION,0,21724.0,31.0,0
69,97700,4037,36,691,12,3,6.2,0.328,MORTGAGE,PERSONAL,0,12799.0,41.0,0
48,69139,9046,36,689,4,0,1.2,0.088,MORTGAGE,PERSONAL,0,,,0
52,73404,9115,24,774,13,1,6.2,0.095,MORTGAGE,PERSONAL,0,1057.0,36.0,0
47,44416,14592,36,675,12,0,12.3,0.568,MORTGAGE,DEBT_CONSOLIDATION,0,1736.0,,0
40,61286,78643,36,695,13,2,1.6,0.232,RENT,AUTO,0,,41.0,0
44,34458,13166,24,633,13,0,1.3,0.435,RENT,DEBT_CONSOLIDATION,1,1196.0,,0
32,39893,14597,36,679,11,2,0.6,0.201,MORTGAGE,DEBT_CONSOLIDATION,1,,5.0,0
55,159343,11213,48,732,6,0,1.6,0.359,MORTGAGE,PERSONAL,0,3276.0,,0
53,30185,22391,48,655,7,3,3.8,0.047,RENT,DEBT_CONSOLIDATION,0,31038.0,62.0,0
53,53776,6300,36,595,1,2,8.9,0.052,MORTGAGE,DEBT_CONSOLIDATION,3,,16.0,0
63,52474,50374,36,621,5,0,1.6,0.277,RENT,PERSONAL,0,70328.0,,0
57,40682,12248,12,703,4,3,4.9,0.554,RENT,PERSONAL,0,3579.0,37.0,0
32,66745,10131,48,598,13,0,3.3,0.527,OWN,HOME_IMPROVEMENT,0,20823.0,,0
23,69831,26345,36,715,13,4,1.7,0.125,MORTGAGE,PERSONAL,1,2337.0,59.0,0
21,28128,7161,36,802,13,2,3.6,0.126,RENT,AUTO,0,1025.0,69.0,0
53,52094,22103,60,716,10,5,0.9,0.175,RENT,MEDICAL,6,7674.0,7.0,0
60,25606,35725,36,703,2,0,5.1,0.411,RENT,DEBT_CONSOLIDATION,0,550.0,,0
30,78679,11283,12,669,2,0,0.6,0.368,RENT,PERSONAL,0,431.0,,0
63,54497,56218,24,573,2,2,6.6,0.104,MORTGAGE,DEBT_CONSOLIDATION,2,9126.0,56.0,0
64,51503,20973,36,566,7,3,1.0,0.175,OWN,AUTO,0,1730.0,47.0,0
49,72796,21156,36,565,11,0,,0.205,RENT,AUTO,1,607.0,,0
